,20201,20202,20204,20205,20206,20208,20209,202010,202011,202012,202014,202016,202017,202018,202019,202021,202025,202026,202028,202031,202032,202033,202035
68,3274631.2,3308914.0,3268817.8,3334205.5,3371297.8,3319722.2,3314590.8,3263637.5,3357372.5,3372453.0,3346389.2,3335026.5,3365713.2,3351307.5,3282948.5,3363335.8,3297187.0,3344510.8,3322507.5,3364101.2,3329022.5,3321488.8,3265033.5
69,3268837.0,3304296.2,3262522.2,3330266.5,3369091.2,3315550.0,3310170.8,3257169.8,3354507.2,3370310.0,3343181.5,3331053.8,3363245.2,3348333.0,3277399.8,3360762.2,3291684.8,3341344.5,3318227.2,3361825.8,3325169.8,3317002.8,3258085.5
70,3262739.2,3299419.5,3255926.2,3326070.8,3366824.8,3311166.2,3305529.8,3250325.5,3351532.8,3368082.8,3339802.8,3326844.0,3360647.8,3345206.5,3271593.2,3358051.8,3285881.0,3337996.5,3313692.8,3359454.0,3321129.2,3312276.5,3250765.0
71,3256485.5,3294422.0,3249124.8,3321768.2,3364511.8,3306668.2,3300765.5,3243288.8,3348462.0,3365809.2,3336323.5,3322534.0,3357996.2,3342013.8,3265596.2,3355282.5,3279874.2,3334551.2,3309057.2,3357031.0,3316962.0,3307414.2,3243169.0
72,3249750.2,3289054.0,3241801.8,3317125.8,3362029.0,3301812.8,3295650.5,3235710.8,3345159.2,3363395.2,3332598.0,3317887.8,3355137.0,3338605.2,3259130.5,3352319.8,3273371.5,3330858.2,3304047.5,3354411.2,3312466.5,3302121.8,3234955.2
73,3242919.8,3283561.2,3234315.0,3312380.5,3359562.0,3296880.8,3290448.2,3227956.0,3341797.0,3360921.0,3328830.0,3313135.2,3352219.2,3335114.8,3252524.8,3349310.2,3266746.2,3327117.2,3298903.0,3351755.5,3307886.8,3296746.8,3226485.0
74,3236039.5,3278033.8,3226830.0,3307611.2,3357069.8,3291924.5,3285202.5,3220157.0,3338466.8,3358446.0,3325021.8,3308333.8,3349331.2,3331619.8,3245959.0,3346269.8,3260061.8,3323353.2,3293746.0,3349111.0,3303307.5,3291337.0,3217957.2
75,3229680.5,3272970.5,3219927.2,3303194.0,3354767.2,3287358.5,3280383.8,3213003.0,3335340.2,3356178.5,3321510.8,3303880.2,3346667.0,3328414.8,3239933.5,3343499.5,3253879.2,3319956.2,3289007.5,3346701.8,3299067.8,3286343.8,3210122.8
76,3221984.8,3266784.0,3211476.8,3297804.8,3352010.0,3281832.2,3274535.2,3204211.8,3331580.2,3353428.0,3317262.0,3298442.2,3343395.5,3324506.5,3232549.2,3340129.0,3246285.0,3315732.8,3283217.0,3343785.5,3293938.8,3280209.5,3200394.2
77,3214038.2,3260453.8,3202766.2,3292249.0,3349214.2,3276170.2,3268501.2,3195171.8,3327712.2,3350607.2,3312919.0,3292898.0,3340049.8,3320514.2,3224911.0,3336677.0,3238486.0,3311456.8,3277271.2,3340829.8,3288651.5,3273914.2,3190368.0
78,3205564.0,3253685.5,3193413.8,3286347.8,3346265.5,3270189.0,3262110.2,3185564.5,3323616.2,3347613.5,3308328.8,3286963.5,3336512.5,3316274.8,3216812.0,3333004.8,3230167.2,3306884.8,3270953.0,3337679.5,3283031.5,3267188.2,3179666.5
79,3195905.2,3245927.0,3182729.2,3279569.5,3342874.5,3263319.5,3254824.8,3174538.0,3318953.8,3344255.8,3303095.5,3280187.8,3332461.2,3311471.2,3207505.0,3328845.2,3220606.0,3301712.5,3263666.2,3334108.0,3276621.5,3259451.8,3167309.2
80,3186283.5,3238202.0,3172097.0,3272833.8,3339542.8,3256474.0,3247594.5,3163502.8,3314330.5,3340886.5,3297884.2,3273452.8,3328450.5,3306662.8,3198256.2,3324727.8,3211037.2,3296512.0,3256379.2,3330575.5,3270243.0,3251736.5,3154940.5
81,3173067.2,3227629.2,3157360.0,3263528.5,3335015.5,3247154.5,3237775.5,3148337.0,3308068.2,3336329.5,3290890.0,3264257.2,3322963.8,3300155.2,3185515.2,3319134.5,3197812.8,3289367.8,3246376.2,3325724.5,3261532.2,3241077.5,3137813.8
82,3162022.5,3218802.8,3145072.5,3255722.5,3331286.2,3239330.5,3229524.0,3135676.8,3302761.2,3332499.0,3284992.0,3256524.0,3318384.0,3294675.0,3174886.0,3314445.2,3186829.5,3283417.0,3238012.2,3321715.2,3254182.5,3232193.0,3123468.8
83,3151797.5,3210585.8,3133673.2,3248474.2,3327752.5,3232025.2,3221802.8,3123948.0,3297802.0,3328967.0,3279494.2,3249251.2,3314123.5,3289557.8,3165066.8,3310068.0,3176525.2,3277891.5,3230216.2,3318032.2,3247454.0,3223931.8,3110151.2
84,3141227.8,3202153.5,3121931.5,3240977.2,3324139.0,3224527.8,3213834.5,3111874.2,3292747.8,3325321.0,3273817.8,3241716.5,3309721.5,3284351.5,3154938.5,3305560.5,3165878.8,3272199.0,3222184.2,3314208.8,3240445.5,3215426.5,3096463.2
85,3126980.0,3190721.2,3106056.2,3230786.5,3319318.2,3214476.0,3203141.5,3095511.5,3285962.0,3320440.2,3266240.2,3231667.0,3303784.5,3277355.0,3141159.0,3299536.5,3151481.5,3264497.2,3211280.0,3309049.8,3230983.2,3203791.0,3077725.0
86,3112276.0,3178964.2,3089637.5,3220270.0,3314396.5,3204141.0,3192138.8,3078642.2,3278974.8,3315442.0,3258427.5,3221306.0,3297714.5,3270157.0,3126941.8,3293311.0,3136655.0,3256576.2,3200027.5,3303759.2,3221222.8,3191812.5,3058314.8
87,3099029.0,3168327.8,3074894.0,3210772.2,3309957.5,3194785.0,3182168.0,3063485.5,3272712.5,3310924.5,3251368.5,3211904.8,3292247.0,3263680.2,3114217.2,3287691.2,3123172.0,3249473.8,3189884.5,3299032.5,3212403.8,3181022.0,3040848.2
88,3086825.2,3158547.5,3061348.0,3202060.8,3305907.5,3186154.0,3172959.5,3049507.2,3266930.0,3306805.0,3244941.2,3203159.2,3287209.2,3257697.0,3102505.2,3282533.5,3110852.0,3242991.8,3180576.5,3294753.0,3204323.8,3171080.0,3024722.5
89,3074502.0,3148728.2,3047679.5,3193238.2,3301859.2,3177459.5,3163650.0,3035477.2,3261121.5,3302701.0,3238409.5,3194377.2,3282152.8,3251703.2,3090722.5,3277324.8,3098372.8,3236416.8,3171186.0,3290459.5,3196197.5,3161060.5,3008414.2
90,3060975.2,3137865.5,3032576.5,3183442.2,3297378.8,3167851.2,3153481.0,3019950.8,3254703.0,3298150.0,3231294.0,3184733.8,3276627.5,3245142.8,3077753.8,3271650.5,3084548.2,3229194.5,3160845.2,3285704.0,3187224.5,3149956.8,2990367.0
91,3046113.5,3125932.8,3015975.8,3172686.2,3292476.8,3157348.2,3142371.2,3002835.0,3247725.2,3293159.0,3223459.2,3174051.5,3270554.5,3237922.2,3063452.2,3265364.8,3069306.5,3221296.8,3149402.2,3280528.8,3177341.0,3137738.0,2970476.8
92,3031612.0,3114247.0,2999826.2,3162099.0,3287832.0,3147154.5,3131448.0,2986119.8,3240958.2,3288319.2,3215811.2,3163643.0,3264571.2,3230907.0,3049585.2,3259278.0,3054396.2,3213558.8,3138249.8,3275565.2,3167700.0,3125796.2,2950936.8
93,3017338.5,3102802.2,2983886.8,3151713.8,3283197.8,3137093.5,3120750.8,2969688.2,3234260.2,3283558.2,3208356.8,3153392.2,3258753.5,3224014.5,3035877.2,3253257.5,3039871.5,3205966.8,3127219.8,3270716.0,3158234.2,3114041.0,2931699.0
94,3003466.5,3091597.5,2968431.8,3141505.2,3278735.8,3127283.8,3110252.8,2953740.2,3227721.0,3278958.5,3201072.5,3143337.2,3253041.2,3217275.8,3022515.5,3247411.8,3025582.2,3198553.0,3116477.8,3265984.2,3149003.0,3102590.5,2913027.5
95,2990073.8,3080815.8,2953501.2,3131646.5,3274431.5,3117742.0,3100157.0,2938434.8,3221421.2,3274515.8,3194033.2,3133607.5,3247594.0,3210826.0,3009660.8,3241744.8,3011870.8,3191422.2,3106089.5,3261445.2,3140144.5,3091502.5,2894865.5
96,2976732.2,3070015.0,2938559.0,3121766.0,3270085.0,3108191.0,3090069.0,2923130.2,3215200.8,3270165.8,3186937.2,3123897.2,3242108.5,3204336.2,2996891.2,3236110.0,2998149.5,3184254.2,3095795.5,3256945.0,3131245.0,3080521.5,2876772.8
